"","student_id","school_id","pv5math","private_government","private_independent","school_size","ISCED_orient","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","escs","learning_time_math","gender","education_parents_medium","education_parents_high","immigration_status","study_after_school"
"2294",38005312,59,500.594,0,0,134,0,0.9784,0.2446,0.6948,1.9281,0.0022,3,0,0,1,0,1
"2295",38019854,59,534.383,0,0,134,0,0.9784,0.2446,0.6948,1.9281,1.2361,3,0,0,1,1,1
"2296",38005116,59,524.49,0,0,134,0,0.9784,0.2446,0.6948,1.9281,1.2348,3,0,0,1,0,1
"2297",38008661,59,546.202,0,0,134,0,0.9784,0.2446,0.6948,1.9281,-0.4494,3,0,1,0,1,1
"2298",38014684,59,476.93,0,0,134,0,0.9784,0.2446,0.6948,1.9281,0.1422,3,0,1,0,1,1
"2299",38011616,59,544.593,0,0,134,0,0.9784,0.2446,0.6948,1.9281,-0.3279,3,0,1,0,1,1
"2300",38017912,59,532.238,0,0,134,0,0.9784,0.2446,0.6948,1.9281,-0.31,5,1,1,0,1,1
"2301",38002638,59,479.065,0,0,134,0,0.9784,0.2446,0.6948,1.9281,-0.5437,4.58333333333333,1,0,0,1,1
"2302",38014008,59,634.604,0,0,134,0,0.9784,0.2446,0.6948,1.9281,1.6681,5,1,0,1,1,1
"2304",38001949,59,547.507,0,0,134,0,0.9784,0.2446,0.6948,1.9281,1.3251,2.75,1,0,1,1,1
"2305",38003534,59,432.037,0,0,134,0,0.9784,0.2446,0.6948,1.9281,-0.1463,3,0,0,1,1,1
"2306",38015343,59,595.841,0,0,134,0,0.9784,0.2446,0.6948,1.9281,0.9011,5,0,0,1,1,1
"2307",38019844,59,436.936,0,0,134,0,0.9784,0.2446,0.6948,1.9281,0.2432,5,0,1,0,1,1
"2308",38018481,59,511.536,0,0,134,0,0.9784,0.2446,0.6948,1.9281,0.0099,4.58333333333333,1,0,1,1,1
"2309",38004530,60,547.223,1,0,114,0,0.2,0.16,-0.1714,9.12,1.0863,2.5,0,0,1,1,1
"2310",38010900,60,474.887,1,0,114,0,0.2,0.16,-0.1714,9.12,-0.1976,2.5,0,1,0,1,1
"2311",38005807,60,503.718,1,0,114,0,0.2,0.16,-0.1714,9.12,0.2656,2.5,0,0,1,1,0
"2312",38017661,60,633.43,1,0,114,0,0.2,0.16,-0.1714,9.12,0.2446,2.5,0,1,0,1,1
"2313",38012888,60,538.303,1,0,114,0,0.2,0.16,-0.1714,9.12,0.2085,2.5,0,1,0,1,1
"2314",38001162,60,522.291,1,0,114,0,0.2,0.16,-0.1714,9.12,-0.0915,2.5,0,1,0,1,1
"2315",38009857,60,528.137,1,0,114,0,0.2,0.16,-0.1714,9.12,0.3988,2.5,0,0,1,1,1
"2316",38015679,60,544.98,1,0,114,0,0.2,0.16,-0.1714,9.12,0.1479,2.5,0,1,0,1,0
"2317",38002150,60,612.25,1,0,114,0,0.2,0.16,-0.1714,9.12,1.1431,2.5,0,0,1,1,1
"2319",38006136,60,506.096,1,0,114,0,0.2,0.16,-0.1714,9.12,-1.269,2.5,0,0,0,1,1
"2321",38014651,60,427.715,1,0,114,0,0.2,0.16,-0.1714,9.12,-1.0994,2.5,0,0,0,1,1
"2322",38010332,60,565.609,1,0,114,0,0.2,0.16,-0.1714,9.12,0.5218,2.5,0,0,1,1,1
"2324",38011500,60,558.667,1,0,114,0,0.2,0.16,-0.1714,9.12,-0.1325,2.5,0,1,0,1,0
"2325",38008125,60,593.827,1,0,114,0,0.2,0.16,-0.1714,9.12,-0.0455,2.5,0,1,0,1,0
"2326",38013429,60,514.781,1,0,114,0,0.2,0.16,-0.1714,9.12,-1.8358,2.5,0,0,0,1,1
"2328",38003546,61,595.778,0,0,473,1,0.9273,0.1455,0.6298,8.6,-1.643,3.66666666666667,0,0,0,1,1
"2329",38010389,61,472.574,0,0,473,1,0.9273,0.1455,0.6298,8.6,0.0835,4,0,1,0,1,0
"2330",38011767,61,317.025,0,0,473,1,0.9273,0.1455,0.6298,8.6,0.7659,4,0,0,1,1,1
"2331",38019938,61,403.549,0,0,473,1,0.9273,0.1455,0.6298,8.6,0.4238,4,1,0,1,1,1
"2332",38010318,61,433.415,0,0,473,1,0.9273,0.1455,0.6298,8.6,0.4253,3.66666666666667,1,0,1,0,1
"2333",38007026,61,434.701,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.3432,2.75,1,0,1,0,1
"2334",38006511,61,449.155,0,0,473,1,0.9273,0.1455,0.6298,8.6,0.1184,3.66666666666667,0,1,0,1,1
"2335",38017590,61,405.958,0,0,473,1,0.9273,0.1455,0.6298,8.6,0.0696,3.66666666666667,0,1,0,1,1
"2336",38003848,61,572.599,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.2663,3.66666666666667,0,1,0,1,1
"2337",38005853,61,415.258,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.3872,4,0,1,0,1,1
"2338",38017797,61,560.895,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.646,3.66666666666667,0,1,0,1,1
"2339",38009016,61,605.832,0,0,473,1,0.9273,0.1455,0.6298,8.6,1.1384,3.66666666666667,0,0,1,1,1
"2340",38001269,61,537.349,0,0,473,1,0.9273,0.1455,0.6298,8.6,0.7936,3.66666666666667,0,1,0,1,1
"2341",38006427,61,484.283,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.8787,3.66666666666667,0,0,0,1,1
"2342",38000574,61,445.045,0,0,473,1,0.9273,0.1455,0.6298,8.6,-1.6288,2.75,0,0,0,1,0
"2343",38004349,61,541.539,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.3728,3.66666666666667,0,1,0,1,1
"2344",38004554,61,608.81,0,0,473,1,0.9273,0.1455,0.6298,8.6,0.6847,3,0,0,1,1,1
"2345",38006123,61,553.474,0,0,473,1,0.9273,0.1455,0.6298,8.6,0.7889,4,1,0,1,1,0
"2346",38004559,61,509.859,0,0,473,1,0.9273,0.1455,0.6298,8.6,-1.4473,3.66666666666667,1,0,0,1,1
"2347",38012885,61,536.677,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.7929,3.66666666666667,1,1,0,1,1
"2348",38018788,61,495.305,0,0,473,1,0.9273,0.1455,0.6298,8.6,0.467,5.5,1,0,1,1,1
"2349",38017549,61,477.6,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.7051,3.66666666666667,1,1,0,1,1
"2350",38012884,61,544.68,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.8246,3.66666666666667,1,0,0,1,1
"2351",38015239,61,490.191,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.4069,3.66666666666667,1,1,0,1,1
"2352",38019118,61,511.501,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.2829,3.66666666666667,1,0,0,1,1
"2354",38004829,61,580.838,0,0,473,1,0.9273,0.1455,0.6298,8.6,-0.1222,3.33333333333333,1,1,0,1,1
"2357",38014115,62,446.716,0,0,441,0,1,0.1354,1.3107,9.1875,-0.4841,4,0,1,0,0,1
"2358",38010496,62,320.878,0,0,441,0,1,0.1354,1.3107,9.1875,-0.845,5.41666666666667,0,1,0,0,1
"2359",38010439,62,400.819,0,0,441,0,1,0.1354,1.3107,9.1875,-1.8228,4,1,0,0,0,1
"2360",38015613,62,421.249,0,0,441,0,1,0.1354,1.3107,9.1875,0.4745,4.58333333333333,1,0,1,1,0
"2362",38006696,62,353.296,0,0,441,0,1,0.1354,1.3107,9.1875,-1.0559,6,1,1,0,0,1
"2427",38017018,63,509.382,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.5729,2.5,0,1,0,1,1
"2428",38016945,63,559.012,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,1.2777,3.33333333333333,0,0,1,1,0
"2429",38014222,63,516.225,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.189,3.33333333333333,1,0,1,1,1
"2430",38016411,63,631.43,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.3976,3.33333333333333,0,1,0,1,0
"2431",38003655,63,535.269,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.0636,3.33333333333333,0,1,0,1,1
"2432",38005024,63,560.775,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.4921,3.33333333333333,0,1,0,1,1
"2433",38003447,63,558.643,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.1789,3.33333333333333,0,1,0,1,0
"2434",38000242,63,516.919,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.548,3.33333333333333,0,1,0,1,1
"2435",38001712,63,562.776,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.5394,3.33333333333333,0,1,0,1,1
"2436",38013739,63,603.989,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.058,3.33333333333333,0,1,0,1,1
"2437",38014798,63,537.561,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.6069,3.33333333333333,0,1,0,1,0
"2438",38010907,63,525.519,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.1552,3.33333333333333,0,0,1,1,1
"2439",38019421,63,526.148,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.7128,3.33333333333333,0,0,1,1,1
"2440",38000835,63,683.718,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.512,3.33333333333333,0,1,0,1,1
"2441",38014106,63,572.236,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.1078,3.33333333333333,0,1,0,1,0
"2442",38002711,63,575.68,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.4517,3.33333333333333,0,0,1,1,1
"2443",38015250,63,598.105,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.7368,3.33333333333333,0,1,0,1,1
"2444",38004089,63,555.762,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.263,3.33333333333333,0,1,0,1,0
"2445",38014887,63,544.657,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.0774,3.33333333333333,0,1,0,1,0
"2446",38005772,63,729.705,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.163,3.33333333333333,0,1,0,1,1
"2447",38005762,63,542.27,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.0918,3.33333333333333,0,0,1,1,1
"2448",38020028,63,440.051,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.6373,3.33333333333333,1,1,0,1,0
"2449",38005405,63,295.666,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.329,3.33333333333333,1,1,0,1,1
"2450",38017495,63,382.08,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.8926,3.33333333333333,1,0,1,1,1
"2451",38012191,63,545.813,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.0776,3.33333333333333,1,1,0,1,0
"2452",38001717,63,662.399,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.2882,3.33333333333333,1,1,0,1,1
"2453",38016252,63,572.846,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.1122,4.16666666666667,1,1,0,1,1
"2454",38013721,63,595.154,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.0833,3.33333333333333,1,1,0,1,0
"2455",38008940,63,546.422,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.6037,3.33333333333333,1,1,0,1,0
"2456",38015123,63,502.667,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,1.2047,2.66666666666667,1,0,1,0,0
"2457",38019904,63,647.923,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,1.2286,4.16666666666667,1,0,1,1,0
"2458",38001221,63,506.972,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.4305,2.5,0,1,0,1,1
"2459",38008673,63,575.633,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,1.0283,3.33333333333333,0,0,1,1,1
"2460",38015505,63,565.544,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.0089,3.33333333333333,0,1,0,1,1
"2461",38001286,63,442.731,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.2827,3.33333333333333,0,1,0,0,1
"2462",38006447,63,621.566,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-1.1672,3.33333333333333,1,0,0,1,1
"2463",38001366,63,593.577,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.842,3.33333333333333,1,1,0,1,0
"2464",38015231,63,530.53,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.119,3.66666666666667,1,1,0,1,1
"2465",38014779,63,570.147,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,-0.5765,4.16666666666667,1,1,0,1,1
"2466",38005576,63,700.657,0,0,460,1,0.9759,0.0361,-0.0467,5.5422,0.2345,3.33333333333333,1,1,0,1,0
"2467",38013913,64,519.488,0,0,729,0,1,0.1835,0.2229,13.3761,-0.3332,3,1,0,1,1,1
"2468",38012193,64,532.953,0,0,729,0,1,0.1835,0.2229,13.3761,1.4086,3,0,0,1,1,1
"2469",38016489,64,611.479,0,0,729,0,1,0.1835,0.2229,13.3761,1.5382,3,0,0,1,1,1
"2470",38013027,64,422.109,0,0,729,0,1,0.1835,0.2229,13.3761,-0.2446,3,0,1,0,1,1
"2471",38005687,64,511.195,0,0,729,0,1,0.1835,0.2229,13.3761,0.8457,3,0,1,0,1,1
"2472",38005174,64,443.291,0,0,729,0,1,0.1835,0.2229,13.3761,-1.208,3,0,0,0,1,1
"2473",38000899,64,495.501,0,0,729,0,1,0.1835,0.2229,13.3761,1.0741,3,0,0,1,1,1
"2474",38010005,64,457.067,0,0,729,0,1,0.1835,0.2229,13.3761,0.5184,2.75,0,0,1,1,1
"2475",38006157,64,390.608,0,0,729,0,1,0.1835,0.2229,13.3761,1.7841,4.58333333333333,0,0,1,1,1
"2476",38000880,64,603.498,0,0,729,0,1,0.1835,0.2229,13.3761,1.3866,3,0,0,1,1,1
"2477",38009488,64,495.623,0,0,729,0,1,0.1835,0.2229,13.3761,1.408,2.5,0,0,1,1,1
"2478",38007310,64,557.517,0,0,729,0,1,0.1835,0.2229,13.3761,0.9016,3,0,0,1,1,1
"2479",38003029,64,460.604,0,0,729,0,1,0.1835,0.2229,13.3761,1.2096,3,0,0,1,1,1
"2481",38009585,64,568.042,0,0,729,0,1,0.1835,0.2229,13.3761,1.2292,3,0,0,1,1,1
"2482",38001719,64,470.235,0,0,729,0,1,0.1835,0.2229,13.3761,-0.2767,3,0,1,0,1,1
"2483",38015818,64,489.741,0,0,729,0,1,0.1835,0.2229,13.3761,0.4065,3,1,1,0,1,1
"2484",38007993,64,547.455,0,0,729,0,1,0.1835,0.2229,13.3761,-1.4574,2.5,1,0,0,1,1
"2485",38012583,64,559.639,0,0,729,0,1,0.1835,0.2229,13.3761,1.7715,9,1,0,1,1,1
"2486",38018315,64,596.395,0,0,729,0,1,0.1835,0.2229,13.3761,-0.4027,3,1,1,0,1,1
"2487",38002608,64,517.48,0,0,729,0,1,0.1835,0.2229,13.3761,0.3991,2.5,1,1,0,1,1
"2488",38011264,64,612.619,0,0,729,0,1,0.1835,0.2229,13.3761,0.4328,2,0,0,1,1,1
"2489",38003423,64,524.16,0,0,729,0,1,0.1835,0.2229,13.3761,1.2205,3,0,0,1,1,1
"2490",38016510,64,584.243,0,0,729,0,1,0.1835,0.2229,13.3761,1.8138,2,0,0,1,1,1
"2491",38008715,64,411.937,0,0,729,0,1,0.1835,0.2229,13.3761,-0.5102,2,0,1,0,1,1
"2492",38016171,64,600.956,0,0,729,0,1,0.1835,0.2229,13.3761,0.2346,2.75,1,0,1,1,1
"2493",38016875,64,602.864,0,0,729,0,1,0.1835,0.2229,13.3761,0.9986,2,1,0,1,1,1
"2494",38007015,64,493.802,0,0,729,0,1,0.1835,0.2229,13.3761,0.396,3,0,0,1,1,1
"2495",38005987,64,541.408,0,0,729,0,1,0.1835,0.2229,13.3761,1.1299,3,0,0,1,1,1
"2496",38000049,64,625.287,0,0,729,0,1,0.1835,0.2229,13.3761,1.7011,3,1,0,1,1,1
"2497",38009777,65,453.304,0,0,326,1,0.881,0.381,-1.4562,7.7619,-1.8042,4,0,0,0,0,1
"2498",38019711,65,237.783,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.8573,5,1,1,0,1,1
"2499",38007583,65,344.659,0,0,326,1,0.881,0.381,-1.4562,7.7619,-1.367,3,1,0,0,1,1
"2500",38007339,65,566.722,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.3002,4.16666666666667,1,1,0,1,1
"2501",38011909,65,427.454,0,0,326,1,0.881,0.381,-1.4562,7.7619,0.028,4,1,0,1,1,1
"2502",38007284,65,552.781,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.567,4,1,1,0,1,1
"2503",38007683,65,508.957,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.6249,4,0,1,0,1,1
"2504",38017754,65,419.791,0,0,326,1,0.881,0.381,-1.4562,7.7619,-1.4841,4,0,0,0,1,1
"2505",38008463,65,437.291,0,0,326,1,0.881,0.381,-1.4562,7.7619,-1.5313,4,1,0,0,1,1
"2506",38005381,65,438.173,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.8223,4,1,1,0,1,1
"2507",38012303,65,398.053,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.38,2,1,0,1,1,1
"2508",38008401,65,490.909,0,0,326,1,0.881,0.381,-1.4562,7.7619,-1.5113,3.66666666666667,1,0,0,1,1
"2509",38004950,65,648.582,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.319,4,1,0,0,0,0
"2511",38014622,65,366.205,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.8537,4,1,1,0,1,1
"2512",38004206,65,467.123,0,0,326,1,0.881,0.381,-1.4562,7.7619,-1.7122,2,1,0,0,1,1
"2513",38012736,65,481.934,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.7807,4.5,0,1,0,1,1
"2514",38008895,65,470.341,0,0,326,1,0.881,0.381,-1.4562,7.7619,0.9865,4,1,0,1,1,1
"2515",38011433,65,534.909,0,0,326,1,0.881,0.381,-1.4562,7.7619,-2.0094,4,1,0,0,1,0
"2516",38006671,65,474.379,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.3311,4,0,1,0,1,1
"2517",38015601,65,437.076,0,0,326,1,0.881,0.381,-1.4562,7.7619,-1.1999,4,1,1,0,1,1
"2518",38010464,65,634.865,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.5569,4,1,1,0,1,1
"2519",38010124,65,479.369,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.1646,3.66666666666667,1,1,0,1,0
"2520",38014196,65,548.161,0,0,326,1,0.881,0.381,-1.4562,7.7619,-0.6051,4,1,1,0,1,1
"2521",38012162,65,502.023,0,0,326,1,0.881,0.381,-1.4562,7.7619,0.5756,5,1,1,0,1,1
"2523",38014458,66,363.626,0,0,1044,0,1,0.35,0.6298,14.9143,-0.3358,23,1,0,1,1,1
"2524",38014174,66,478.702,0,0,1044,0,1,0.35,0.6298,14.9143,0.844,5,0,0,1,1,1
"2526",38014884,66,551.854,0,0,1044,0,1,0.35,0.6298,14.9143,-0.4514,5,0,1,0,1,1
"2527",38012477,66,567.268,0,0,1044,0,1,0.35,0.6298,14.9143,1.4134,4.16666666666667,0,0,1,1,0
"2528",38014181,66,622.412,0,0,1044,0,1,0.35,0.6298,14.9143,-0.6633,5,0,1,0,1,1
"2529",38005445,66,608.37,0,0,1044,0,1,0.35,0.6298,14.9143,-0.2389,4.58333333333333,0,1,0,1,1
"2530",38010011,66,507.405,0,0,1044,0,1,0.35,0.6298,14.9143,-0.5826,5,0,1,0,1,1
"2531",38003937,66,504.609,0,0,1044,0,1,0.35,0.6298,14.9143,0.7908,3.33333333333333,0,0,1,1,0
"2532",38012804,66,497.338,0,0,1044,0,1,0.35,0.6298,14.9143,0.6721,5,0,0,1,0,1
"2533",38017478,66,497.315,0,0,1044,0,1,0.35,0.6298,14.9143,-0.2062,4,0,1,0,1,1
"2534",38005610,66,568.656,0,0,1044,0,1,0.35,0.6298,14.9143,-1.4032,12,1,0,0,1,1
"2535",38003315,66,524.925,0,0,1044,0,1,0.35,0.6298,14.9143,-1.4861,2,1,0,0,1,1
"2536",38010251,66,575.764,0,0,1044,0,1,0.35,0.6298,14.9143,-0.1257,5,1,1,0,1,0
"2537",38006762,66,557.879,0,0,1044,0,1,0.35,0.6298,14.9143,0.6566,5,1,0,1,1,1
"2538",38011430,66,499.673,0,0,1044,0,1,0.35,0.6298,14.9143,-0.637,5,1,1,0,1,1
"2539",38005697,66,514.389,0,0,1044,0,1,0.35,0.6298,14.9143,1.0011,5,1,0,1,1,1
"2540",38003323,66,511.388,0,0,1044,0,1,0.35,0.6298,14.9143,-0.4044,5,1,0,1,1,1
"2541",38014669,66,551.868,0,0,1044,0,1,0.35,0.6298,14.9143,-0.1105,0,1,1,0,1,0
"2542",38019676,66,459.678,0,0,1044,0,1,0.35,0.6298,14.9143,0.3574,4,1,0,1,1,1
"2543",38010602,66,610.087,0,0,1044,0,1,0.35,0.6298,14.9143,-0.352,4,1,1,0,1,1
"2544",38000250,66,465.716,0,0,1044,0,1,0.35,0.6298,14.9143,0.2111,4,1,0,1,1,0
"2545",38010050,66,525.409,0,0,1044,0,1,0.35,0.6298,14.9143,0.297,4,0,1,0,1,1
"2546",38008920,66,581.542,0,0,1044,0,1,0.35,0.6298,14.9143,0.0433,4,1,0,1,1,1
"2547",38008310,66,465.489,0,0,1044,0,1,0.35,0.6298,14.9143,-0.1651,4,1,1,0,1,1
"2548",38013207,66,501.849,0,0,1044,0,1,0.35,0.6298,14.9143,1.0496,4,1,0,1,1,1
"2550",38011417,66,614.681,0,0,1044,0,1,0.35,0.6298,14.9143,-0.0171,4.58333333333333,1,1,0,1,1
"2573",38006165,67,462.176,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.6777,4.16666666666667,0,0,1,0,0
"2574",38014677,67,436.524,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.3413,1.66666666666667,0,1,0,1,1
"2575",38005873,67,462.702,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.3379,1.66666666666667,0,0,1,1,1
"2576",38012262,67,598.284,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.0197,1.66666666666667,0,1,0,1,0
"2577",38012528,67,335.834,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.8751,1,0,1,0,1,1
"2578",38002057,67,453.761,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.6623,1.66666666666667,0,1,0,1,0
"2579",38009141,67,398.113,0,0,650,1,0.725,0.1417,-0.4221,10.8333,0.4995,1.66666666666667,0,1,0,1,1
"2580",38017553,67,563.7,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.5444,2,0,1,0,1,1
"2582",38019422,67,364.272,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-1.0277,1.66666666666667,0,1,0,1,1
"2583",38017464,67,447.435,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.3491,1.66666666666667,0,1,0,1,1
"2584",38017057,67,512.735,0,0,650,1,0.725,0.1417,-0.4221,10.8333,0.4333,1.66666666666667,0,0,1,1,0
"2585",38008408,67,611.83,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.4335,1.66666666666667,0,1,0,1,1
"2588",38012990,67,543.278,0,0,650,1,0.725,0.1417,-0.4221,10.8333,0.2572,1.66666666666667,0,0,1,1,0
"2589",38002640,67,511.74,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.9235,1.66666666666667,0,1,0,1,0
"2590",38001292,67,533.751,0,0,650,1,0.725,0.1417,-0.4221,10.8333,0.072,1.66666666666667,1,1,0,1,1
"2591",38009153,67,512.158,0,0,650,1,0.725,0.1417,-0.4221,10.8333,0.7059,1.66666666666667,0,0,1,1,1
"2592",38011696,67,465.894,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.631,1.66666666666667,0,1,0,1,1
"2593",38013500,67,520.856,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-1.0553,1.66666666666667,0,1,0,1,1
"2594",38013942,67,436.292,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.075,1.66666666666667,0,0,1,1,0
"2595",38000128,67,487.319,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.7018,1.66666666666667,0,1,0,1,1
"2596",38013915,67,449.373,0,0,650,1,0.725,0.1417,-0.4221,10.8333,0.4377,1.66666666666667,0,0,1,1,1
"2597",38019263,67,564.954,0,0,650,1,0.725,0.1417,-0.4221,10.8333,0.0701,1.66666666666667,0,0,1,1,0
"2598",38004191,67,694.048,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.447,1.66666666666667,0,1,0,1,0
"2599",38020027,67,511.422,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.9654,1.66666666666667,0,1,0,1,0
"2600",38006239,67,422.645,0,0,650,1,0.725,0.1417,-0.4221,10.8333,0.4286,8.33333333333333,1,1,0,1,1
"2601",38008733,67,503.359,0,0,650,1,0.725,0.1417,-0.4221,10.8333,0.541,1.66666666666667,0,0,1,1,1
"2602",38001228,67,564.031,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.0924,1.66666666666667,0,1,0,1,1
"2603",38019405,67,510.32,0,0,650,1,0.725,0.1417,-0.4221,10.8333,0.3476,1.66666666666667,0,1,0,1,1
"2604",38010227,67,566.865,0,0,650,1,0.725,0.1417,-0.4221,10.8333,1.0244,1.66666666666667,0,1,0,1,1
"2605",38009057,67,565.139,0,0,650,1,0.725,0.1417,-0.4221,10.8333,0.8011,1.66666666666667,0,1,0,1,1
"2606",38016322,67,574.263,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-0.1133,1.66666666666667,1,1,0,1,1
"2607",38002245,67,604.587,0,0,650,1,0.725,0.1417,-0.4221,10.8333,-2.0403,1.66666666666667,1,0,0,1,1
"2608",38004654,68,439.945,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,-1.5927,0,1,1,0,1,0
"2609",38002480,68,431.217,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,-1.8492,3.33333333333333,1,0,0,1,0
"2610",38006456,68,392.64,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,-1.4365,4,1,0,0,1,1
"2612",38015289,68,424.029,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,1.2654,3.66666666666667,1,0,1,1,1
"2613",38011778,68,561.913,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,-0.9675,4,1,1,0,1,1
"2614",38010868,68,475.817,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,-1.1008,4,1,1,0,1,1
"2615",38010117,68,581.227,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,0.1618,4,1,0,1,1,1
"2616",38000861,68,383.109,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,1.3991,4,1,0,1,1,1
"2617",38006084,68,431.439,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,-1.6569,4,1,0,0,1,1
"2618",38015114,68,419.058,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,-0.8084,4,1,1,0,1,1
"2619",38011416,68,408.099,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,0.2007,3,1,0,1,1,1
"2620",38000511,68,449.249,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,-0.1916,4,1,0,1,1,1
"2621",38001566,68,445.474,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,0.9848,3.66666666666667,1,0,1,1,0
"2623",38000282,68,484.101,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,-1.6783,4,1,0,0,1,1
"2624",38012447,68,507.948,0,0,721,1,0.9822,0.7278,-1.0151,8.5325,-0.6456,3.66666666666667,1,1,0,1,1
