"","student_id","school_id","region","school_size","internet_percentage","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","ISCED_orient","private_government","private_independent","overcrowded_classes","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","home_edu_resources","sport_after_school","read_books","meet_friends","out_of_school_study_time_per_week","subjective_well_being","intrum_motiv_science","parent_emotional_support","pv5math","pv5read","pv5scie"
"852",38001438,38000157,"0",760,1,0.7273,0.7273,0.8718,6.9091,1,0,0,1,NA,0.0058,-1.3209,NA,3,6,0.0166666666666667,-1.5148,-0.1991,-0.2111,0.4029,1,0,0,0,1,1,1,1,1.1563,"Yes","No","Yes",7,-0.1413,-0.7778,-1.8389,448.442,511.985,448.654
"853",38001440,38000439,"Campania",1096,1,0.5024,0.239,1.891,10.6927,0,0,0,0,NA,2.1655,0.289,-0.4458,3,4,0.416666666666667,0.8904,1.4193,0.4631,-0.7236,0,1,0,1,1,1,0,1,1.1563,"No","Yes","Yes",30,-0.3381,1.0728,NA,665.173,557.238,603.644
"854",38001441,38000003,"0",569,1,0.5753,0.1575,-0.8695,7.7945,0,0,0,0,NA,0.0768,0.9118,-0.92,4.58333333333333,5.5,0.533333333333333,1.6903,-0.5836,-0.2776,-0.242,0,0,1,0,1,1,1,1,0.1927,"No","No",NA,14,-0.7346,0.0125,0.7454,529.352,541.18,533.845
"855",38001447,38000099,"TrentinoAA",114,1,0.2,0.16,-0.1714,9.12,0,1,0,0,NA,0.2737,-0.1331,0.3363,2.5,3.33333333333333,0.5,0.1458,0.1138,-1.0351,-0.6871,0,1,0,1,1,NA,NA,NA,-0.1108,NA,NA,NA,8,0.7333,-0.7778,NA,530.765,536.522,549.248
"856",38001448,38000206,"Campania",1021,1,1,0.3425,-1.3581,11.2818,1,0,0,0,NA,-0.1892,-0.1413,-0.4858,4,6,1.23333333333333,1.4062,0.6966,1.8543,1.1311,1,1,0,0,1,0,1,1,-0.1108,"Yes","Yes","Yes",46,-0.3381,0.2296,-0.9094,415.849,478.284,463.85
"857",38001450,38000307,"TrentinoAA",146,1,0.087,0.0435,0.6298,6.3478,1,1,0,0,NA,-0.831,-0.9759,0.2884,3.66666666666667,2.75,0.533333333333333,-0.6306,0.1817,-0.4849,-0.5306,1,1,0,0,1,1,0,0,-0.1108,"No","No","Yes",2,0.4906,-0.3438,-0.4195,494.612,438.378,432.231
"858",38001451,38000144,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.7777,0.5476,-0.5436,4.16666666666667,3.33333333333333,0.633333333333333,0.5094,0.9562,0.1609,-0.308,1,1,0,1,1,1,1,1,1.1563,"No","Yes","Yes",6,0.6642,1.7359,NA,655.457,589.679,616.439
"859",38001453,38000349,"Campania",498,1,0.8172,0.1398,0.5529,10.7097,1,0,0,0,NA,-0.4343,-0.4329,0.0039,4,6,0.416666666666667,-0.4438,0.5305,-0.4849,0.1441,1,0,1,0,1,1,1,1,1.1563,"Yes","No","Yes",18,-0.4538,0.3708,-2.7935,386.527,440.367,419.003
"860",38001454,38000341,"TrentinoAA",118,0.75,0.625,0.2,-1.2437,5.9,0,1,0,0,NA,2.1655,0.6661,1.3185,2.5,3.33333333333333,0.5,1.1799,0.4952,-0.0056,0.8701,0,0,1,0,1,0,0,1,-0.1108,"No","Yes","No",14,-1.3612,-0.7778,NA,616.346,568.134,629.028
"861",38001455,38000380,"0",1039,1,0.8274,0.5787,1.1957,10.5482,1,0,0,0,NA,0.7777,-0.1128,0.6,3.66666666666667,3.66666666666667,1.15,0.5094,0.0363,-1.282,0.5209,1,1,0,1,1,1,1,1,-0.1108,"Yes","No","Yes",30,-0.363,-0.3035,-0.4195,616.903,497.418,640.241
"862",38001456,38000014,"Campania",1109,1,NA,NA,0.6966,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8389,352.75,354.599,329.1
"863",38001460,38000402,"Lombardia",484,1,0.9434,0.1698,-1.0856,18.2642,0,0,1,0,NA,0.1508,-0.7793,1.8837,2.25,3,0.316666666666667,-0.8208,-0.2458,-0.4495,-1.1074,0,1,0,0,0,1,1,1,1.1563,"No","Yes","Yes",11,-0.231,-0.7778,NA,507.511,505.741,487.662
"864",38001461,38000486,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.5975,0.1193,0.0039,2.5,3.33333333333333,0.5,-0.8208,-0.1991,-0.1081,0.6999,0,0,1,0,0,1,1,1,1.1563,"Yes","No","Yes",NA,-0.2387,-0.7778,NA,551.304,479.966,447.454
"865",38001463,38000491,"0",659,1,0.9683,0.2143,0.6298,10.4603,0,0,0,0,NA,2.1655,1.5563,NA,3.33333333333333,2.66666666666667,0.266666666666667,0.5094,1.0687,0.1609,-0.4671,1,0,1,0,1,0,0,1,1.1563,"No","No","No",16,0.6642,0.7429,0.7454,438.371,539.936,508.236
"866",38001465,38000425,"0",92,1,1,0.2273,1.3253,2.7879,0,0,0,1,NA,0.7777,-0.3058,-0.454,3.66666666666667,3.66666666666667,0.666666666666667,1.3396,-0.237,-0.2111,0.6007,1,0,0,1,1,1,0,1,1.1563,"Yes","No","Yes",25,0.3602,-0.8367,-1.8389,554.138,572.86,566.27
"867",38001466,38000069,"0",1303,1,0.9751,0.3085,1.2496,12.9652,0,0,0,0,NA,2.1655,0.6592,-0.6401,5,4,0.416666666666667,2.1635,1.1786,0.5952,-0.5306,0,1,0,1,1,1,0,1,1.1563,"Yes","Yes","Yes",28,-0.1613,1.0728,0.7454,526.401,552.656,520.629
"868",38001467,38000340,"0",488,1,0.9949,0.1878,1.1019,4.9543,1,0,0,0,NA,-0.4945,-1.5348,0.0039,4,6,0.866666666666667,0.5094,0.6584,1.3961,1.4098,1,0,0,1,1,1,1,1,-0.6303,"No","No","Yes",17,-0.3381,1.7359,-1.8389,510.346,465.464,476.785
"869",38001468,38000202,"TrentinoAA",908,1,0.8898,0.0276,-0.0467,7.1496,1,0,0,0,NA,-0.2598,-1.2292,-1.0005,3.33333333333333,5,0.633333333333333,0.0992,-0.4212,-0.1756,1.0461,0,0,0,0,0,1,1,1,0.0321,"No","No","Yes",4,0.5423,-0.5375,-1.8389,497.128,536.513,511.639
"870",38001470,38000497,"Lombardia",879,1,0.8202,0.0955,1.2432,9.8764,1,0,0,0,NA,2.1655,-0.0389,-1.0429,5,5,1.11666666666667,0.1942,0.7178,0.4631,-0.2197,1,0,1,1,1,1,1,0,-0.1108,"Yes","No","Yes",49,-1.0036,-0.2874,-0.5704,481.363,518.906,466.107
"871",38001471,38000487,"TrentinoAA",1122,1,0.8762,0.3119,0.7561,11.1089,0,0,0,0,NA,-0.2818,0.9877,0.4046,3.33333333333333,4.16666666666667,0.633333333333333,0.0992,1.2758,-0.7315,-0.308,0,0,1,0,1,1,0,1,1.1563,"Yes","Yes","Yes",36,0.0171,-0.3035,-0.015,681,679.586,661.505
"872",38001472,38000488,"TrentinoAA",572,1,0.6535,0.5197,0.9807,9.0079,1,0,0,0,NA,-0.2818,1.0049,1.3185,4.16666666666667,4.16666666666667,0.5,-1.7159,-0.6447,-0.2307,-1.464,1,0,1,1,1,1,0,0,-0.1108,"Yes","No","Yes",2,1.398,-0.7182,-0.8293,630.09,469.99,553.434
"873",38001475,38000403,"0",982,1,0.9282,0.1148,0.6298,9.3971,0,0,0,0,NA,-0.7273,0.8911,0.1628,3,4,0.416666666666667,-0.1379,-0.4651,0.8101,-2.505,0,0,1,0,0,1,1,1,0.0659,"Yes","No","Yes",42,-0.1144,0.945,-0.0804,464.196,463.814,432.739
"874",38001477,38000366,"TrentinoAA",375,1,0.4041,0.0933,0.9807,3.886,1,0,0,0,NA,0.7777,-0.4132,-0.2336,8.33333333333333,8.33333333333333,0.633333333333333,-2.1154,0.0683,1.8543,0.7291,0,1,0,0,0,1,1,1,0.0321,"Yes","Yes","Yes",24,-0.5064,0.267,-0.015,500.435,486.241,442.248
"875",38001478,38000360,"Lombardia",1319,1,0.942,0.2319,0.4927,19.1159,0,0,0,0,NA,0.7777,0.005,1.2422,3,8,0.416666666666667,-0.1379,-0.0908,-0.5996,0.6758,0,1,0,0,1,0,1,1,-0.1108,"No","No","Yes",NA,-0.3381,0.3708,-0.4096,433.094,528.761,486.524
"876",38001479,38000289,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.3005,-1.4619,0.9337,3.66666666666667,3.66666666666667,0.383333333333333,2.1635,1.1997,-0.2111,-0.7684,0,0,0,NA,1,0,1,1,-1.1119,"Yes","Yes","Yes",28,0.4906,0.3708,NA,315.034,379.114,342.079
"877",38001481,38000392,"0",969,1,1,0.2717,0.0922,10.5326,0,0,0,0,NA,0.1508,0.8427,-0.1458,1.83333333333333,3.66666666666667,0.383333333333333,0.125,0.6098,0.1609,-0.8828,1,0,1,1,1,1,1,1,-0.1108,"No","No","No",9,0.3699,0.3708,-0.9094,539.505,511.919,485.45
"878",38001488,38000059,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7454,486.616,478.448,493.789
"879",38001489,38000447,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.1892,-0.8572,0.0039,3.33333333333333,3.33333333333333,1.16666666666667,-0.3928,0.7736,-0.4954,2.5493,1,1,0,0,1,1,0,1,-0.1108,"Yes","Yes","Yes",14,-0.6356,-0.7778,-1.8389,483.499,497.682,487.869
"880",38001491,38000236,"Campania",1532,1,0.7642,0.0398,1.5443,8.7045,1,0,0,0,NA,0.3744,-1.228,NA,NA,NA,NA,-0.7829,-0.0921,0.075,1.0016,1,0,0,0,1,0,0,0,-0.6303,"No","No","No",NA,0.7701,-0.2317,-0.2559,398.639,382.321,347.328
"881",38001492,38000133,"TrentinoAA",1144,1,0.9,0.2032,0.9807,7.3806,0,0,0,0,NA,0.7777,0.2869,0.0039,2.5,4.16666666666667,0.35,-0.2121,-0.0034,-1.3169,0.5632,0,1,0,1,1,1,0,1,1.1563,"No","No","No",33,-0.604,-0.5555,0.7454,614.579,628.183,572.456
"882",38001493,38000273,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.356,0.651,-0.3506,2.5,3.33333333333333,0.35,-2.1154,-0.8083,-0.4954,-0.7508,0,0,1,0,1,1,1,1,0.1927,"Yes","Yes","Yes",19,-0.234,-0.2874,-0.9094,453.08,537.498,483.045
"883",38001494,38000144,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.4343,-0.2708,1.3185,6.66666666666667,6.66666666666667,0.866666666666667,0.5094,1.0258,-0.7114,-0.6788,1,1,0,0,1,1,0,1,-1.3733,"No","No","No",41,-0.1144,0.3708,NA,646.451,646.757,622.31
"884",38001496,38000465,"0",792,1,0.9515,0.068,1.589,15.3786,1,0,0,0,NA,-1.6287,-0.6343,-1.0005,4,4,0.416666666666667,-0.588,-2.4981,1.8543,0.7993,0,1,0,0,1,1,1,1,0.0321,"No","No","No",56,0.5423,-0.3202,0.1104,467.671,504.367,489.907
"885",38001497,38000261,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-1.6287,0.8695,-0.5177,2.5,4.16666666666667,0.633333333333333,0.5094,0.8721,0.1111,-0.6871,1,0,1,1,1,1,0,1,1.1563,"Yes","Yes","No",14,-0.3381,0.7429,-0.0918,412.611,480.862,423.696
"886",38001499,38000075,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.4365,0.3489,NA,2.5,3.33333333333333,0.35,-2.1154,-0.7097,-0.1579,-1.9346,0,1,0,1,0,1,0,0,-0.5343,"Yes","Yes","Yes",10,2.5915,-1.9301,NA,578.266,509.162,526.254
"887",38001501,38000034,"Lombardia",786,1,0.9911,0.3571,1.1019,14.0357,0,0,0,1,NA,2.1655,1.0814,1.0438,4.58333333333333,3.66666666666667,0.666666666666667,-0.4318,0.2367,-0.7791,-2.505,1,0,1,0,1,1,0,1,1.1563,"No","Yes","No",13,0.9646,-0.2714,-0.5704,630.33,610.388,686.139
"888",38001502,38000143,"Campania",773,1,1,0.1421,0.5529,8.4481,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4195,329.543,299.388,286.652
"889",38001503,38000291,"TrentinoAA",693,1,0.7754,0.1872,0.2857,7.4118,1,0,0,0,NA,-0.831,0.5397,-1.0563,5,3.33333333333333,0.5,1.1074,0.4913,-0.0056,-0.2702,1,0,1,1,1,1,0,0,0.1927,"Yes","Yes","Yes",34,1.0269,1.2817,-1.8389,502.955,512.979,503.74
"890",38001504,38000257,"TrentinoAA",263,1,0.1132,0.0189,-0.1073,9.9245,1,1,0,1,NA,1.0478,0.7774,1.8837,2,2,0.583333333333333,-0.588,0.3515,0.2405,-0.308,0,0,1,NA,1,1,1,1,1.1563,"No",NA,"Yes",31,0.3171,0.7648,0.7454,344.62,449.652,371.5
"891",38001505,38000088,"TrentinoAA",330,1,0.2198,0.4835,1.1957,7.2527,1,0,0,0,NA,0.7777,-0.7076,0.2829,3,3,0.716666666666667,2.1635,0.8185,-1.173,-1.1166,1,1,0,1,1,0,1,1,-0.1108,"Yes","No","Yes",2,-0.5351,1.1151,0.7454,598.401,591.815,603.464
"892",38001506,38000295,"TrentinoAA",1100,1,0.7282,0.2864,0.617,10.6796,0,0,0,0,NA,-0.0144,-1.2469,0.0039,5,5,0.35,0.5094,0.438,-0.4849,0.5209,1,0,0,1,0,1,1,1,-0.7218,"Yes","No","Yes",30,0.5423,-0.7778,0.7454,387.476,263.469,395.543
"893",38001508,38000391,"Lombardia",1412,1,0.86,0.295,-0.2386,14.12,0,0,0,0,NA,2.1655,1.681,0.2829,5,3,0.416666666666667,1.1662,0.6026,-0.8771,-0.2039,1,0,1,1,1,1,0,1,1.1563,"Yes","No","Yes",10,0.6642,0.8155,0.7454,603.031,647.766,673.776
"894",38001510,38000035,"Campania",NA,1,NA,NA,1.5443,NA,1,0,0,0,NA,0.6093,-1.4606,0.0039,1,2,0.2,0.5094,-0.9308,-0.2803,0.7186,1,0,0,1,NA,1,1,1,0.7696,"Yes","Yes","Yes",41,-0.3381,0.3708,-0.4195,384.002,337.201,353.409
"895",38001513,38000378,"0",1083,1,1,0.3197,1.5443,14.7347,0,0,0,1,NA,-0.2598,0.0696,-0.5436,4.58333333333333,3.66666666666667,0.383333333333333,-0.2121,0.4827,-1.5929,-0.5306,1,0,1,1,1,1,0,1,-1.398,"Yes","No","Yes",15,-0.8021,-0.0575,-0.9094,483.405,462.059,491.296
"896",38001515,38000199,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.0058,0.0583,NA,4,4,0.716666666666667,0.0388,0.1377,-1.1822,-0.5224,1,1,0,1,1,1,1,1,1.1563,"Yes","No","Yes",27,0.6642,-0.3035,0.7454,495.414,526.112,479.599
"897",38001516,38000331,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-0.2107,-1.3228,-1.4259,3,3,0.716666666666667,-0.8208,-0.0529,-0.2006,0.8459,1,0,0,1,0,1,0,1,-0.6281,"Yes","Yes","Yes",5,0.0297,-0.7778,-0.9217,541.422,476.405,540.044
"898",38001517,38000327,"0",566,1,0.9205,0.4432,0.8718,6.4318,1,0,0,0,NA,-0.831,-1.774,-0.7767,2,2,0.716666666666667,-0.8349,0.1333,-0.1651,0.4382,1,0,0,1,0,1,1,1,1.1563,"No","No","Yes",64,-0.5285,1.0388,-3.1009,414.437,240.267,398.667
"899",38001518,38000217,"0",300,1,0.7742,0.5269,0.6829,6.4516,1,0,0,0,NA,0.6093,-0.4948,-0.3991,4,4,1.58333333333333,0.5094,0.3315,-0.4495,0.5209,0,1,0,NA,1,1,1,1,1.1563,"Yes","Yes","Yes",70,1.0269,0.3708,NA,494.993,409.175,448.612
"900",38001519,38000075,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,2.1655,1.8159,0.0039,4.16666666666667,3.33333333333333,0.35,0.0992,0.438,0.8598,-0.308,1,0,1,1,1,1,1,1,-0.1108,"Yes","Yes","Yes",32,-0.3381,0.3708,0.7454,564.518,594.571,585.327
"901",38001520,38000142,"TrentinoAA",1208,1,0.7562,0.1802,2.0826,8.5371,1,0,0,0,NA,2.1655,0.785,-0.7439,3.33333333333333,3.33333333333333,0.35,0.042,-0.2384,-1.1706,0.2495,1,0,1,0,1,1,0,1,1.1563,"No","Yes","No",35,-0.6239,-0.0575,-0.0918,641.103,558.072,587.542
"902",38001521,38000057,"Campania",890,1,1,0.1739,2.3987,12.8986,0,0,0,1,NA,0.7777,-1.1635,-0.3513,3,4,0.416666666666667,-0.6148,0.6584,1.0385,0.0274,0,0,0,0,1,1,1,1,1.1563,"Yes","No","Yes",29,1.5043,0.3708,0.7454,466.714,499.889,505.278
"903",38001523,38000083,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7454,567.24,528.561,533.389
"904",38001524,38000266,"0",1367,1,1,0.0509,0.5529,9.9418,0,0,0,0,NA,2.1655,-1.1756,1.3185,3,7,3.15,-0.1945,-0.6723,0.1717,2.5493,0,0,0,0,1,1,1,1,-0.7218,"No","No","Yes",15,-0.3381,-0.5375,-0.4195,335.398,411.578,409.022
"905",38001525,38000010,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-1.6287,-0.7234,0.2884,3.33333333333333,4.16666666666667,0.5,-1.2109,-1.0207,-0.7662,0.5209,0,1,0,0,1,1,1,1,0.0659,"Yes","No","Yes",13,-0.0914,-0.494,-1.8389,551.294,546.645,538.504
"906",38001527,38000029,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.1157,-0.2949,0.0039,7.66666666666667,13.4166666666667,1.65,0.5094,-0.0095,0.0078,1.0496,1,1,0,1,1,1,0,1,1.1563,"Yes","No","Yes",46,-0.1938,-0.0575,NA,446.89,459.54,445.762
"907",38001530,38000412,"Campania",1407,1,0.7632,0.1429,0.6298,10.5789,1,0,0,0,NA,0.6093,-0.6381,-0.7185,4,4,0.416666666666667,0.125,0.4261,-0.4954,-0.2039,1,1,0,1,1,1,1,1,1.1563,"Yes","No","Yes",10,1.0269,0.0125,0.7454,430.672,442.295,427.757
"908",38001535,38000344,"0",124,1,0.7568,0.1351,1.0383,6.7027,1,0,0,0,NA,-0.5975,-0.9254,-1.0005,2.75,3.66666666666667,0.383333333333333,0.042,-0.2593,-1.1706,-0.9464,0,1,0,1,0,1,0,0,0.0321,"No","No","Yes",5,-0.4838,-0.7778,-2.5309,560.593,485.844,526.833
"909",38001537,38000239,"Lombardia",834,1,0.7609,0.212,-0.1073,9.0652,1,0,0,0,NA,2.1655,0.2416,0.5529,4,4,1.23333333333333,0.0992,0.2433,-0.2315,1.7184,0,1,0,1,1,1,1,1,1.1563,"Yes","No","Yes",29,-0.4725,0.3708,0.1104,585.34,485.215,509.885
"910",38001538,38000431,"TrentinoAA",279,1,0.3766,0.1948,1.1957,7.2468,1,0,0,0,NA,2.1655,0.7054,0.8503,3.33333333333333,3.33333333333333,1.16666666666667,-0.576,-0.2431,-1.4627,-0.8801,1,0,1,1,1,1,0,1,0.0321,"Yes","No","Yes",9,-0.0992,NA,0.7454,674.618,584.619,623.749
"911",38001539,38000035,"Campania",NA,1,NA,NA,1.5443,NA,1,0,0,0,NA,-0.356,-1.1235,-0.0454,2,6,0.416666666666667,-1.0497,0.0453,-0.3263,1.0016,1,0,0,1,1,1,1,1,1.1563,"Yes","Yes","Yes",34,0.2067,0.945,-1.8389,305.39,302.375,274.043
"912",38001542,38000270,"0",155,1,0.9756,0.2927,-0.5311,7.561,0,0,0,0,NA,0.7777,-1.2221,0.3417,5,4,0.416666666666667,0.5094,1.0721,0.2296,1.3538,0,0,0,0,1,1,1,1,1.1563,"No","Yes","Yes",54,-1.0894,1.1151,0.7454,435.157,426.099,491.052
"913",38001544,38000362,"0",24,NA,0.4737,0.3684,0.1033,2.5263,1,0,0,0,NA,-1.2278,-0.8991,-0.9275,3.66666666666667,3.66666666666667,0.383333333333333,-0.6306,-2.4981,-0.1651,1.0016,0,1,0,0,1,1,1,1,-1.0509,"Yes","Yes","Yes",15,1.5043,1.7359,0.7454,401.097,427.541,362.295
