"student_id","school_id","region","school_size","internet_percentage","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","ISCED_orient","private_government","private_independent","overcrowded_classes","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","home_edu_resources","sport_after_school","read_books","meet_friends","out_of_school_study_time_per_week","subjective_well_being","intrum_motiv_science","parent_emotional_support","pv5math","pv5read","pv5scie"
38000326,38000319,"TrentinoAA",-0.78252710539705,1,0.1034,0.1149,0.6298,-0.00268282083043833,1,1,0,0,-0.269763758502404,-0.0652,-0.6446,1.1892,0.0270847535588208,-0.951619328935202,0.55257157409961,1.1225,0.6098,-0.7662,0.9136,0,1,0,1,1,1,1,1,-0.7218,0,1,0,-1.25520215734018,-1.2158,0.0125,0.7454,-0.673701471257893,0.0935633538780643,-0.071817762094023
38000327,38000214,"Lombardia",1.5413971949577,1,NA,NA,NA,NA,1,NA,NA,0,-0.762095104086055,-0.831,-0.6527,-1.5535,0.0270847535588208,0.769282221175794,3.42341133928376,0.5094,0.5305,0.1111,0.8425,1,1,0,1,1,1,0,1,1.1563,1,1,1,-0.129230613278716,0.6642,0.3708,0.7454,0.522756902891946,1.10251635379424,0.62628549187387
38000328,38000173,"0",0.495751173332651,0.9474,1,0.3534,1.503,1.01039968474996,0,0,0,0,0.397137621668936,0.2293,0.7451,-0.2012,0.266972081872553,-0.138102232519095,-0.308680355455635,0.5094,0.7736,-0.8771,0.7856,1,0,1,1,1,0,0,1,-0.7218,0,0,0,-0.354424922091009,0.2091,0.3708,-0.4195,1.63085895636832,0.687663650585051,1.35310575441324
38000334,38000221,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.575407335168611,0.7777,-0.1286,-0.4491,-0.212802574754918,-0.388415185262513,-0.538347536670369,0.125,0.5392,-0.8771,-0.6871,1,1,0,0,1,1,0,1,1.1563,1,1,1,1.74738862682372,-1.0576,1.7359,-1.8389,0.0284635316698423,0.140346319685201,0.3581697734817
38000335,38000050,"TrentinoAA",-0.298076425653336,1,1,0.1034,1.1432,1.05566260023179,0,0,0,0,-0.294017209147633,-0.0284,-0.0312,-0.4889,-0.812520895539251,-0.388415185262513,-0.0215963789372213,-1.1992,-0.0369,0.1111,-0.8648,0,1,0,0,1,1,0,1,-1.0509,0,1,0,-0.654684000507398,-0.3381,-0.7778,0.7454,1.81260299930915,1.45006919746818,1.58567514419237
38000336,38000238,"0",-0.914431993446081,1,0.8943,0.0813,0.9233,-0.895018636469894,1,0,0,0,0.539917822642542,0.1508,0.1635,-1.4259,0.266972081872553,-0.138102232519095,10.4282603663331,-0.3398,1.0258,-0.1651,0.4752,1,0,1,1,1,1,1,1,1.1233,1,0,1,-0.204295382882814,0.2385,1.0388,0.7454,-0.949335261015369,-1.38525431308089,-0.896325521558528
38000337,38000149,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,-0.802106446393438,0.0433,-0.735,1.1198,NA,NA,NA,0.5094,NA,-0.7132,0.6329,0,1,0,0,0,0,1,1,-0.7218,0,1,1,NA,NA,0.3708,NA,-1.62301873784723,-1.89879939126947,-1.68862823957082
38000341,38000446,"0",-0.197349056597712,1,0.6879,0.0318,-0.9281,-0.343134699716403,1,0,0,0,-0.308541874505792,0.6093,-0.779,-0.7766,0.266972081872553,0.612836625711157,-0.308680355455635,0.5094,0.5305,-0.8745,0.6725,1,1,0,1,1,1,1,1,-0.5229,0,0,1,NA,1.4481,0.0125,-1.8389,-1.11521532819892,-1.64187672856254,-1.09592227688904
38000343,38000497,"Lombardia",0.248729292077193,1,0.8202,0.0955,1.2432,-0.104193911241342,1,0,0,0,-0.16151389404065,-0.0071,0.5126,-0.6273,0.266972081872553,0.612836625711157,-0.308680355455635,0.475,-0.0369,-0.4495,0.5043,1,0,1,1,1,1,1,1,-1.1358,0,0,1,-0.654684000507398,-0.0621,-0.1987,0.7454,-0.105175403348768,-0.508387851756861,-0.42923389511235
38000345,38000434,"TrentinoAA",-1.58594778715024,1,0.9322,0.1949,1.2496,-1.91475611250382,1,0,0,0,0.0584114635050666,0.7777,-0.069,0.0039,-0.212802574754918,-0.388415185262513,0.839655550618025,0.5094,-2.4981,0.469,0.6007,1,0,1,0,0,NA,NA,NA,1.1563,NA,NA,NA,-0.054165843674619,-0.5174,-0.2152,NA,0.0247931744095431,-1.05784027403655,-0.727172859041406
38000348,38000421,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,-0.557653587912716,0.0058,-0.4181,-0.768,0.0270847535588208,-0.263258708890802,0.55257157409961,-0.6306,-0.2485,-1.1209,0.8425,0,0,1,1,1,1,0,0,-0.6303,1,1,1,-0.654684000507398,-0.2541,-0.7778,0.1104,-0.198217286482186,0.22623926665319,-0.102431176891916
