"student_id","school_id","region","school_size","internet_percentage","certified_teacher_prop","sci_teacher_prop","student_hindering_behav","student_teacher_ratio","ISCED_orient","private_government","private_independent","overcrowded_classes","home_possessions","cultural_possessions","escs","disciplinari_climate","learning_time_math","learning_time_lang","learning_time_science","enjoy_science","interest_broad_science","motivat","test_anxiety","gender","education_parents_medium","education_parents_high","video_games","immigration_status","internet_social","study_before_school","study_after_school","home_edu_resources","sport_after_school","read_books","meet_friends","out_of_school_study_time_per_week","subjective_well_being","intrum_motiv_science","parent_emotional_support","pv5math","pv5read","pv5scie"
38018069,38000021,"Lombardia",803,1,0.9496,0.2437,0.1816,13.4958,0,0,0,1,41714,0.3941,0.0261,-0.2683,2.75,3.66666666666667,0.383333333333333,0.5094,-0.0034,-0.61,1.4987,0,1,0,0,1,1,1,1,1.1563,1,1,1,14,0.6642,1.7359,0.7454,561.925,581.463,569.621
38018070,38000055,"TrentinoAA",580,0.7692,0.9639,0.1566,-0.8695,6.988,0,0,0,0,42131,0.1508,1.2709,-1.074,2.5,5,0.35,-2.1154,-1.2847,1.3961,1.7184,0,0,1,0,1,1,0,1,1.1563,1,1,1,21,0.2947,-0.5375,0.7454,549.552,551.201,500.235
38018071,38000456,"TrentinoAA",101,1,0,0.3529,-0.7289,5.9412,1,1,0,0,33083,-0.6174,0.7317,-1.2377,0.916666666666667,3.66666666666667,0.383333333333333,0.1458,-0.2926,-0.7662,0.5209,1,0,1,1,1,1,1,1,1.1563,0,0,0,2,-0.6334,-1.9301,-2.2866,400.772,446.806,395.297
38018073,38000478,"Campania",741,1,0.8291,0.3462,NA,6.3333,1,0,0,0,31184,-0.2031,-1.6337,-0.1467,4,6,0.416666666666667,-0.6427,1.7755,0.705,-1.1488,1,0,0,1,1,1,0,1,-0.7026,NA,0,1,22,2.5915,1.7359,-0.9094,478.309,480.884,471.737
38018075,38000283,"Campania",1015,1,1,0.3165,0.6298,12.8481,0,0,0,0,38691,-0.0652,0.4316,1.0438,5,7,0.716666666666667,-0.1945,0.5217,-1.1391,-0.308,1,1,0,1,1,1,0,1,1.1563,1,1,1,35,0.0422,0.3708,-0.9094,513.121,520.463,534.035
38018076,38000221,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,42125,0.7777,-0.0642,1.0917,3.33333333333333,4.16666666666667,0.35,-0.1379,1.1855,-1.0351,-0.3661,1,1,0,1,1,1,0,1,1.1563,1,0,1,13,0.3462,0.317,0.1104,531.572,511.367,556.935
38018078,38000183,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,60373,2.1655,2.0978,-1.5571,3.33333333333333,3.33333333333333,0.5,0.5094,0.5305,-0.3449,1.2918,1,0,1,1,1,1,1,1,1.1563,0,0,0,35,-0.9704,0.3708,NA,448.677,510.006,500.449
38018079,38000096,"0",1651,1,0.9591,0.2364,0.3046,15.0091,0,0,0,0,37364,0.3744,-0.5677,-0.5753,3,4,0.416666666666667,-2.1154,-0.7518,-1.1822,-0.6871,0,1,0,0,1,1,0,0,-0.1108,1,0,1,26,-0.9107,-1.9301,-1.8389,421.029,616.046,597.113
38018081,38000321,"0",1108,1,0.8,0.2,0.2229,8.864,0,0,0,1,33113,-0.2107,-0.602,-2.4162,4,5,0.716666666666667,0.5094,0.9659,0.8101,2.5493,1,1,0,1,1,1,0,1,-0.1108,1,1,1,45,-1.4766,1.7359,0.668,659.899,531.139,577.142
38018082,38000377,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,37420,-0.356,-1.3632,-0.7439,4,4,0.416666666666667,-1.6436,-0.2052,0.1218,-0.3688,0,0,0,0,1,1,0,0,1.1563,1,0,1,7,1.0269,-1.9301,0.7454,463.56,493.607,495.226
38018083,38000351,"Campania",1226,1,1,0.3026,1.1432,16.1316,0,0,0,0,46636,0.7777,1.4158,0.5186,3.75,3.75,0.583333333333333,1.6903,0.438,1.0385,-0.2702,1,0,1,1,1,1,1,1,1.1563,1,0,1,7,-0.4838,1.0218,NA,614.798,555.789,605.699
38018084,38000424,"Campania",1310,1,0.6951,0.0244,1.2432,7.9878,1,0,0,0,38138,-0.1338,-1.1301,NA,1,3,0.0166666666666667,-0.8208,0.1042,-0.1651,0.8459,0,0,0,0,NA,1,1,0,-0.1108,0,1,1,NA,-0.0221,-0.5375,-0.5704,448.076,322.486,387.101
38018087,38000003,"0",569,1,0.5753,0.1575,-0.8695,7.7945,0,0,0,0,31169,-0.3331,-1.4896,0.2884,4.58333333333333,3.66666666666667,0.383333333333333,-0.8208,-0.3744,-0.4495,0.206,1,0,0,1,1,0,1,1,1.1563,1,0,1,14,-0.4725,0.0125,0.1104,543.025,493.106,488.608
38018088,38000289,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,36443,-0.7273,-0.6242,0.0039,4,4,0.416666666666667,0.5094,0.3721,-0.8771,0.5209,1,1,0,NA,1,1,1,1,-0.1108,1,1,1,18,-0.8968,0.3708,NA,316.87,338.141,301.001
38018091,38000175,"TrentinoAA",85,1,0.6829,0.1707,0.9276,4.1463,1,0,0,0,39609,0.2737,-0.5699,0.0039,3.33333333333333,3.33333333333333,0.35,-0.2145,1.6345,-1.1296,0.4517,0,1,0,0,1,1,0,1,1.1563,1,0,1,9,0.0422,0.3708,0.7454,436.026,409.247,422.785
38018092,38000283,"Campania",1015,1,1,0.3165,0.6298,12.8481,0,0,0,0,34024,-0.2818,-0.2379,1.3185,5,4,0.416666666666667,-0.1945,2.4511,-0.4495,0.7993,0,1,0,0,1,1,1,1,-0.1108,1,0,1,40,0.3171,1.7359,0.7454,556.327,471.239,506.214
38018093,38000029,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,28830,-0.831,-0.3523,-0.1502,3.66666666666667,5.5,1.15,0.1458,0.2367,0.005,0.0921,1,0,1,1,1,1,1,1,0.1927,1,0,1,45,0.0248,0.0125,-1.9663,511.925,410.561,499.333
38018094,38000363,"Campania",113,1,1,0.2222,-1.4562,12.5556,0,NA,NA,0,49967,0.6093,0.4824,1.0438,2.5,4.16666666666667,0.5,0.0992,NA,-1.412,0.5209,0,1,0,NA,1,0,NA,0,1.1563,1,0,1,15,-0.4997,NA,-0.9094,384.546,373.127,386.282
38018096,38000185,"TrentinoAA",492,0.9786,0.6579,0.2632,1.8402,25.8947,1,0,0,0,34150,-0.9969,-0.0679,0.0039,3.33333333333333,3.33333333333333,1.36666666666667,0.125,0.1393,-0.8133,0.5209,1,1,0,1,1,1,1,1,-0.6281,1,0,1,7,-0.3381,0.3708,NA,465.36,504.178,472.91
38018098,38000284,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,35629,-0.7273,-0.9827,-0.4858,NA,NA,NA,-0.8208,0.6584,-0.9738,NA,0,1,0,1,1,1,0,1,1.1563,1,0,1,NA,0.4906,-0.0704,NA,463.027,433.012,406.539
38018099,38000493,"0",319,1,0.6727,0.2909,-0.2386,5.8,1,0,0,0,40480,-0.0144,0.3507,0.1628,4,6,0.416666666666667,2.156,0.1186,0.8101,0.7993,1,1,0,NA,1,1,0,0,-0.9814,1,1,1,23,-0.2137,0.3708,NA,396.144,316.426,286.235
38018101,38000302,"TrentinoAA",88,1,0.619,0.1905,-0.1073,8.381,0,1,0,0,44926,-0.1892,0.4024,0.2884,2.25,3,0.466666666666667,0.8061,0.1765,-1.0795,-0.0345,1,0,1,1,1,1,1,1,-0.7218,1,0,1,14,-0.7104,-0.2874,NA,646.11,579.883,618.148
38018102,38000284,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,37886,0.1919,-0.1869,0.7187,3.33333333333333,4.16666666666667,0.5,-0.7699,0.2541,-0.7785,0.9242,0,0,1,0,1,1,0,1,-0.1108,0,0,1,21,0.4597,0.3708,NA,374.331,401.207,390.899
38018104,38000448,"0",727,0,0.8685,0.1033,0.8718,6.8263,1,0,0,0,20784,-0.222,-2.0159,-1.6054,3.66666666666667,3.66666666666667,0.383333333333333,0.8931,0.6098,0.4631,0.1409,0,0,0,0,1,1,1,1,-1.8245,0,1,0,16,-0.3381,-0.2152,-0.4096,453.561,516.177,464.53
38018106,38000152,"TrentinoAA",240,1,1,0.1636,1.9769,4.3636,1,0,0,0,35222,-0.3696,-0.3178,0.8934,3.33333333333333,4.16666666666667,0.35,-0.3398,-0.7097,-0.8771,0.3997,0,1,0,0,NA,1,0,1,-0.1108,0,1,0,12,0.3171,0.3708,0.1104,331.288,413.692,364.54
38018109,38000359,"Lombardia",1180,1,0.915,0.25,1.2432,11.8,1,0,0,0,33108,0.0768,0.464,-1.0806,3.66666666666667,5.5,0.383333333333333,0.5094,0.9485,-0.3344,-1.2332,1,0,1,1,1,1,0,1,-0.6281,1,1,1,3,0.5599,1.0728,0.7454,489.584,571.242,498.493
38018114,38000339,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,39392,0.2737,-0.3712,NA,1.66666666666667,2.5,0.0166666666666667,-0.2121,-0.01,-0.3526,0.3104,1,1,0,1,1,1,1,1,-0.1108,1,1,1,11,1.5043,0.1955,0.7454,374.959,379.669,342.197
38018115,38000038,"TrentinoAA",1012,1,0.7479,0.1429,0.6298,17.0084,1,0,0,0,31166,-0.6174,-1.3864,0.8934,4.58333333333333,2.75,0.0166666666666667,-0.4593,-0.2052,-0.1756,1.181,0,0,0,1,1,1,1,1,1.1563,1,1,1,NA,-1.2158,-1.2349,-1.8389,501.941,490.864,466.479
38018116,38000209,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,36801,-0.356,-0.5698,-1.2142,5,6,0.416666666666667,-2.1154,-2.4981,-0.4187,-0.2067,1,1,0,1,1,1,0,0,-0.6303,0,0,1,NA,2.5915,-0.3202,-0.4195,588.715,407.687,509.978
38018117,38000392,"0",969,1,1,0.2717,0.0922,10.5326,0,0,0,0,44829,1.0478,-0.3367,NA,3,4,0.416666666666667,-1.4901,1.1786,-0.4468,0.8425,0,1,0,1,1,1,1,1,1.1233,NA,1,1,NA,0.1643,0.3708,0.7454,428.98,466.274,374.525
38018118,38000464,"0",844,1,1,0.0678,1.1957,14.3051,0,0,0,0,36501,0.7777,-1.3969,0.5952,2.75,3.66666666666667,0.383333333333333,0.8904,0.015,-1.3169,0.3964,0,0,0,1,1,1,0,1,-0.1108,1,1,1,26,0.6642,-0.3035,0.7454,479.175,519.005,567.282
38018119,38000402,"Lombardia",484,1,0.9434,0.1698,-1.0856,18.2642,0,0,0,0,34982,-0.5975,-0.4506,0.0039,2.25,3,0.316666666666667,0.5094,0.6098,-0.4495,0.3233,0,1,0,1,1,1,1,1,1.1563,1,0,1,32,-0.5064,0.3708,-0.5704,559.415,490.702,540.44
38018120,38000218,"Campania",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,31749,-0.356,0.1868,-1.0005,1.33333333333333,2,0.0666666666666667,-2.1154,-2.4981,-0.8771,0.5209,1,0,1,1,NA,1,1,1,0.0659,1,1,1,13,-1.0362,0.3708,NA,444.021,325.578,392.107
38018121,38000252,"Campania",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,50745,0.1508,1.5879,-0.3164,5,4,0.416666666666667,2.1635,1.4315,0.8598,1.0496,1,0,1,1,1,1,0,1,1.1563,1,0,1,28,2.5915,1.356,-0.4195,625.564,542.643,575.811
38018122,38000010,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,33287,-0.9969,-0.7402,-0.2683,3.33333333333333,2.5,0.35,-1.7159,-0.8161,0.7184,0.6758,1,1,0,0,1,1,0,0,-0.5343,0,0,1,4,-0.7708,-0.7778,NA,516.793,558.567,520.947
38018123,38000485,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,49248,2.1655,1.4912,NA,4.58333333333333,3.66666666666667,0.533333333333333,0.5094,0.5305,-0.1268,-1.3753,1,0,1,1,1,1,0,1,1.1563,1,1,1,NA,-0.2462,0.3708,NA,529.039,487.423,469.95
38018125,38000340,"0",488,1,0.9949,0.1878,1.1019,4.9543,1,0,0,0,36202,-0.1338,0.2141,0.0332,4,9,1.23333333333333,0.5094,0.5305,-0.1624,1.0016,1,1,0,1,1,1,1,1,1.1563,0,0,1,31,-0.4838,0.3708,0.7454,461.543,452.937,490.328
38018126,38000145,"Lombardia",708,1,NA,NA,NA,13.2336,1,0,0,0,27246,-1.2278,-0.9829,-0.1458,4,4,0.416666666666667,0.5094,0.1042,0.5952,-1.2332,1,1,0,1,0,1,0,1,1.1563,0,0,1,14,0.3171,0.3708,-1.8389,688.857,512.669,597.633
38018127,38000092,"0",812,0.25,0.9291,0.0472,0.6298,12.7874,1,0,0,0,39426,2.1655,-0.3286,-1.0005,3.66666666666667,3.66666666666667,0.666666666666667,0.5094,-0.163,1.8543,0.4097,0,1,0,0,1,1,0,1,1.1563,1,1,1,38,-0.0621,-0.3275,-2.2925,521.969,587.287,484.269
38018128,38000314,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.7412,479.357,474.816,441.309
38018130,38000407,"0",1103,1,1,0.4408,-0.6642,14.5132,0,0,0,0,42205,-0.1338,1.2529,0.6605,4.58333333333333,6.41666666666667,0.383333333333333,-0.8208,-0.5577,-0.0958,0.5209,0,0,1,1,1,1,1,1,1.1563,1,0,1,27,-0.4725,0.3708,0.7454,661.209,580.458,609.861
38018131,38000299,"TrentinoAA",389,1,0.3113,0.053,-0.3599,5.1523,1,0,0,0,32666,-1.2278,-0.5859,-0.3015,2,2,0.583333333333333,-0.6306,-2.4981,-0.5996,-0.6871,0,1,0,1,1,1,0,0,0.1927,0,0,1,13,0.7279,0.3708,-0.4096,440.18,347.559,403.757
38018132,38000050,"TrentinoAA",651,1,1,0.1034,1.1432,14.9655,0,0,0,0,37927,2.1655,-0.1213,-1.2727,3.33333333333333,4.16666666666667,0.5,0.5094,0.2436,0.4239,-0.6762,0,0,1,1,1,1,1,1,-1.1119,1,1,1,11,1.5611,-0.3438,0.7454,431.436,468.862,510.215
38018136,38000151,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,40570,0.2293,0.3746,-0.3164,4.58333333333333,3.66666666666667,0.383333333333333,-1.4436,-0.011,-0.7662,0.7291,1,1,0,0,1,1,1,1,-0.7026,1,0,1,12,-0.5375,-0.0575,NA,561.484,551.035,516.317
38018138,38000313,"TrentinoAA",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,33101,-0.5041,-0.7264,-1.6454,2.5,3.33333333333333,0.35,-0.2121,-0.5551,-0.6766,1.1338,0,1,0,0,1,1,1,1,0.1927,0,0,1,8,0.3171,-1.9301,0.7454,477.033,494.129,499.698
38018139,38000361,"0",505,1,0.8947,0.1974,-0.0385,13.2895,0,0,0,1,45182,1.0478,0.7921,0.5529,3,4,0.416666666666667,-0.197,-0.8816,-0.7662,-0.2067,1,1,0,0,1,1,1,0,-0.7218,1,1,1,17,0.1985,-0.494,-1.8389,610.426,576.885,536.601
38018140,38000190,"TrentinoAA",287,1,0.5176,0.0824,-0.4345,6.7529,1,0,0,0,23677,-1.2278,-1.8476,-0.662,2,2,0.2,1.1074,NA,-0.2803,-0.2154,0,0,0,0,1,1,0,0,-1.3347,0,0,1,9,0.6642,-0.5375,NA,393.152,434.219,435.722
38018144,38000317,"Lombardia",921,1,0.985,0.2406,0.3046,13.8496,0,0,0,0,41825,0.7777,1.2596,-0.8722,5,4,0.416666666666667,0.5094,0.6584,-0.1651,0.9908,1,0,1,NA,1,1,1,1,-0.1108,1,1,1,22,0.7934,-0.36,0.7454,465.602,460.338,495.989
38018145,38000202,"TrentinoAA",908,1,0.8898,0.0276,-0.0467,7.1496,1,0,0,0,30571,-0.4343,-0.4888,-2.4162,3.33333333333333,3.33333333333333,0.633333333333333,NA,0.3043,-0.1651,0.5209,0,1,0,1,1,0,1,1,1.1563,1,1,1,NA,-0.7346,0.3708,0.7454,525.486,439.168,493.843
38018148,38000008,"Lombardia",1320,0.8611,0.8804,0.2065,0.8718,14.3478,0,0,0,0,45814,0.0768,1.1376,-0.3506,4.58333333333333,4.58333333333333,0.383333333333333,0.1458,0.4913,-0.2111,-1.1074,1,0,1,1,1,1,0,1,1.1563,1,0,1,20,-0.3182,0.3708,0.7454,583.393,607.888,591.643
38018149,38000203,"TrentinoAA",281,1,0,0.0702,-1.2437,9.8596,1,1,0,0,27063,-0.831,-0.4793,-0.0559,NA,NA,NA,-2.1154,0.1617,-0.1651,0.5209,1,0,1,0,1,1,0,0,-1.9,1,0,1,7,-0.7346,-0.2874,-0.9094,403.768,442.942,447.915
38018150,38000067,"Lombardia",943,1,0.942,0.3116,1.2496,13.6667,0,0,0,0,37875,-0.356,0.8252,0.8934,5,4,0.416666666666667,-0.1945,0.38,-0.2111,0.7186,1,0,1,1,1,1,1,1,1.1563,1,1,1,18,0.1643,0.0125,-0.5704,610.793,670.097,640.007
38018151,38000304,"Campania",693,1,1,0.2404,-0.4743,6.6635,0,0,0,0,44180,1.0478,1.0569,0.4046,3,7,0.416666666666667,-0.8022,0.0683,0.9799,0.2092,0,0,1,1,1,1,1,1,-0.1108,1,1,1,15,2.5915,0.9798,-1.8389,356.181,456.901,364.41
38018154,38000126,"TrentinoAA",492,0.9786,0.8953,0.1163,1.8402,11.4419,0,0,0,0,38597,-0.5041,0.1575,-0.5177,4.16666666666667,4.16666666666667,0.35,1.1049,NA,0.8748,1.5125,1,1,0,1,1,NA,NA,NA,1.1563,NA,NA,NA,23,-0.3381,NA,NA,536.28,445.419,488.152
38018155,38000411,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,34179,-0.1201,-0.6661,0.8934,5,4,0.416666666666667,0.0556,0.5305,-0.4363,-0.6448,1,1,0,1,1,1,1,1,-0.1108,1,1,1,29,0.2947,0.3708,0.1104,542.572,478.983,587.793
38018156,38000278,"TrentinoAA",374,1,0.7692,0.2544,0.2229,4.426,0,0,0,0,46017,2.1655,0.6834,-0.662,3,3,0.416666666666667,-0.8208,0.5305,-1.4159,-1.1832,1,0,1,1,1,1,1,1,-0.1108,1,1,1,69,-1.0521,0.3708,NA,584.061,622.446,617.754
38018159,38000448,"0",727,0,0.8685,0.1033,0.8718,6.8263,1,0,0,0,26060,-1.3465,-1.1484,-2.4162,3.66666666666667,3.66666666666667,0.383333333333333,-2.1154,-2.4981,-0.7662,0.1343,1,1,0,1,1,1,0,0,-0.6303,0,0,0,7,0.2947,-1.9301,NA,476.158,449.815,559.14
38018161,38000414,"0",94,1,0.56,0.08,-0.8106,7.52,1,1,0,0,39356,-0.1201,-0.5379,-1.2727,3,3,0.2,0.0992,1.234,1.8543,-1.4251,1,1,0,1,1,1,1,0,-0.1108,1,0,1,1,0.3602,-0.8647,-2.1454,589.51,561.776,552.545
38018162,38000180,"Lombardia",129,1,0.88,0.6,-0.1073,10.32,1,0,0,1,28179,-0.6174,-0.5147,0.4046,3.33333333333333,3.33333333333333,0.75,-1.0406,0.1471,-0.0495,0.6007,1,1,0,0,1,1,1,1,-0.6281,1,0,1,14,0.3602,0.3708,0.0278,488.211,535.603,568.24
38018163,38000457,"0",1170,1,0.7762,0.3502,1.347,8.4477,1,0,0,0,44446,0.5025,0.2608,-0.6847,4.58333333333333,4.58333333333333,0.383333333333333,-0.1522,0.0012,-0.2315,0.7993,1,0,1,1,1,1,1,1,-0.1108,1,0,1,15,-0.3381,0.3708,0.7454,489.88,500.758,450.637
38018164,38000125,"0",997,1,0.7412,0.0921,-0.3599,8.7456,1,0,0,0,35107,-0.4343,-0.8366,NA,8,12,0.716666666666667,0.3448,NA,-1.2245,0.5209,1,1,0,NA,1,NA,NA,NA,-1.1871,NA,NA,NA,60,0.3462,NA,-0.9094,509.542,545.749,498.227
38018166,38000174,"0",1452,1,0.7887,0.1134,0.9807,7.4845,1,0,0,0,39912,-0.831,-0.4348,-0.8504,0,0,0.0166666666666667,NA,NA,1.3961,1.8135,1,1,0,NA,1,NA,NA,NA,-0.1108,NA,NA,NA,6,0.0248,NA,NA,470.515,340.959,423.882
38018168,38000263,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,40873,0.1919,-0.6474,-1.4509,3.33333333333333,3.33333333333333,1.08333333333333,0.5094,0.0979,-1.0795,-0.6871,1,1,0,1,1,1,0,1,-0.1108,1,1,1,6,-0.3381,-0.0575,-1.8389,573.137,549.942,614.12
38018172,38000302,"TrentinoAA",88,1,0.619,0.1905,-0.1073,8.381,0,1,0,0,33630,-0.5975,-0.1553,1.8837,2.25,3,0.683333333333333,-0.8059,-0.727,-1.8309,0.7271,0,0,1,0,1,1,1,0,-0.7218,1,0,0,8,0.0248,0.3708,NA,463.763,446.931,435.826
38018173,38000120,"TrentinoAA",1144,1,0.9,0.2032,0.9807,7.3806,1,0,0,0,37125,-0.2818,-0.5785,0.8934,3.33333333333333,3.33333333333333,0.35,-0.5781,0.3148,-1.0771,1.2586,0,1,0,0,1,1,0,1,1.1563,1,1,1,25,0.6642,-0.3035,-1.8389,618.978,499.599,510.597
38018174,38000159,"0",1997,1,0.9716,0.3892,-0.2386,11.3466,1,0,0,0,36941,0.6093,1.0802,0.4541,3.66666666666667,1.83333333333333,0.383333333333333,0.5094,0.3721,-0.2786,-0.9491,1,0,1,1,1,0,0,1,1.1563,1,0,0,1,NA,0.3708,0.7454,528.573,576.481,570.719
38018176,38000055,"TrentinoAA",580,0.7692,0.9639,0.1566,-0.8695,6.988,0,0,0,0,35505,0.0768,-0.3488,0.6,3.33333333333333,3.33333333333333,0.5,0.0992,-0.0908,-0.7662,1.7952,0,1,0,1,1,1,1,1,-0.1108,0,0,1,15,-0.5064,0.3708,0.1104,417.604,507.649,466.753
38018181,38000502,"Lombardia",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,26140,-0.9969,-0.0317,-0.107,3.33333333333333,3.33333333333333,0.35,0.0992,0.7048,1.0385,2.5493,0,1,0,1,0,1,1,1,1.1563,1,1,1,26,-0.0752,0.7648,-1.8389,490.902,531.168,484.725
38018182,38000185,"TrentinoAA",492,0.9786,0.6579,0.2632,1.8402,25.8947,1,0,0,0,39576,0.6093,-0.726,-1.0005,5.5,3.66666666666667,0.533333333333333,-0.1652,0.4686,-0.2803,-0.2039,1,0,0,NA,1,1,1,1,1.1563,1,1,0,42,-0.7817,-0.7182,-0.9094,529.088,512.64,472.023
38018183,38000295,"TrentinoAA",1100,1,0.7282,0.2864,0.617,10.6796,0,0,0,0,35121,-0.1892,-0.7348,0.0039,2.5,4.16666666666667,0.35,0.0992,1.2758,-0.5643,0.1016,0,1,0,1,1,1,0,1,1.1563,1,0,1,8,-0.082,-0.0948,-0.4195,570.867,584.926,559.655
38018184,38000447,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,56283,2.1655,0.5739,-0.3809,3.33333333333333,5.83333333333333,0.35,-0.6306,-0.0848,0.4239,-0.308,1,0,1,1,1,1,0,1,1.1563,1,0,1,12,0.1643,-0.2552,-0.9094,512.471,537.823,507.813
38018186,38000044,"0",864,1,0.787,0.0391,-1.0856,7.513,1,0,0,0,38282,0.3005,0.7368,-0.8504,5,6.66666666666667,0.633333333333333,0.8061,1.1228,0.1111,0.2822,1,0,1,0,1,1,1,1,-0.1108,1,1,1,53,0.3645,0.7429,NA,408.649,364.33,406.472
38018187,38000114,"0",221,1,0.9365,0.0952,0.6298,7.0159,0,0,0,0,22410,-0.0971,-0.6317,0.8351,3.33333333333333,5.83333333333333,0.35,0.4877,0.0303,-0.7662,0.0274,0,0,1,0,0,1,1,1,-1.5262,0,0,0,25,-0.2981,-0.0575,-0.5704,335.233,354.808,304.196
38018188,38000265,"Campania",1055,1,1,0.2708,-2.1182,14.6528,0,0,0,1,48112,0.3005,0.7966,0.3051,5,4,0.416666666666667,NA,NA,0.1609,0.2563,0,1,0,1,1,NA,0,NA,1.1563,NA,NA,NA,27,0.6642,NA,0.7454,528.347,540.979,528.18
38018189,38000258,"TrentinoAA",1012,1,0.7532,0.1299,0.6298,26.2857,1,0,0,0,25904,-0.9518,-0.9082,0.0039,3.33333333333333,3.33333333333333,0.866666666666667,-0.6427,-0.1991,-0.1163,0.4517,0,1,0,0,0,1,1,1,-0.7218,1,0,1,36,-0.1144,0.3708,NA,530.734,455.842,475.604
38018190,38000093,"Campania",590,1,1,0.38,0.2229,11.8,0,0,0,0,40123,2.1655,-0.2617,-2.4162,2,4,0.416666666666667,-1.0127,-0.3683,0.1928,0.7153,0,1,0,1,1,1,0,1,-0.1639,1,1,1,34,0.7934,-1.9301,0.7454,460.491,506.565,456.456
38018192,38000257,"TrentinoAA",263,1,0.1132,0.0189,-0.1073,9.9245,1,1,0,1,39339,0.1157,0.3851,-0.5177,1.83333333333333,3.66666666666667,0.533333333333333,-2.1154,-0.8161,-1.1706,0.5209,0,0,1,0,1,1,0,0,1.1563,0,0,1,2,-0.3381,0.3708,-1.9501,465.522,428.397,480.624
38018193,38000390,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,44140,0.4793,-0.3207,-0.3843,4,4,0.716666666666667,-0.2121,-0.0908,-1.4136,0.1786,1,1,0,1,1,1,0,1,-0.1108,1,0,0,14,0.6642,0.3708,0.7454,616.404,568.959,617.367
38018194,38000263,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,36594,0.6093,0.9248,1.8837,3.33333333333333,3.33333333333333,1.08333333333333,-0.1704,1.1561,-0.0958,-0.7999,1,0,1,0,1,1,1,1,-0.1108,1,0,0,7,1.5043,0.0125,0.7454,601.763,470.848,487.367
38018195,38000064,"0",1243,1,1,0.1561,1.9769,14.3699,0,0,0,0,42530,1.0478,0.4673,0.8351,3.66666666666667,3.66666666666667,0.666666666666667,1.3247,0.7532,0.1111,0.2563,0,1,0,0,1,1,1,1,1.1563,0,1,0,31,-0.5064,1.0728,-1.0369,704.38,688.873,637.991
38018196,38000242,"0",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,30962,-1.2278,0.3232,-0.4241,3,4,0.416666666666667,1.1225,-0.0268,-0.5879,-0.0628,0,0,1,0,1,1,1,1,1.1563,1,0,1,56,-1.8128,-0.1988,0.7454,309.914,401.426,341.78
38018200,38000382,"0",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,46214,0.7777,0.3072,0.4046,3.66666666666667,3.66666666666667,0.383333333333333,-1.0127,-0.5668,-0.37,0.219,1,0,1,1,1,1,0,0,-0.1108,0,NA,1,NA,-0.3381,-0.5555,-1.0369,558.982,483.792,492.878
38018201,38000235,"0",947,1,0.9712,0.3022,NA,13.6259,0,0,0,0,41583,0.3941,1.0441,-0.7211,4.58333333333333,3.66666666666667,0.383333333333333,0.0992,0.5414,-0.8896,0.7291,0,0,1,0,1,1,0,1,1.1563,1,0,0,17,-0.3381,0.3708,-0.0918,569.503,563.548,579.692
38018202,38000146,"TrentinoAA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,29666,-1.6287,-0.894,-0.1023,2,3,0.0166666666666667,-1.0533,-0.0908,-2.395,0.2014,0,1,0,NA,1,1,0,1,-0.1108,0,0,1,NA,0.9646,-1.0839,NA,445.388,371.191,389.165
38018204,38000402,"Lombardia",484,1,0.9434,0.1698,-1.0856,18.2642,0,0,0,0,44653,0.3005,-0.0126,0.4046,2.5,3.33333333333333,0.35,-0.9059,-1.2668,-0.8771,1.7952,0,1,0,0,1,1,0,1,-0.1108,0,0,1,12,0.3171,0.7429,-0.0804,449.358,376.928,369.679
